"popularity","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
26,288266,0,0.64,190.051,14,26
17,234920,0,0.605,141.052,109,17
30,196000,0,0.592,139.88,26,30
0,174500,0,0.561,142.015,79,0
34,197493,0,0.511,115.061,64,34
6,368852,0,0.808,122.003,14,6
4,364760,0,0.74,119.993,14,4
68,181283,0,0.577,164.009,54,68
0,214289,0,0.687,100.011,31,0.5
0,214289,0,0.687,100.011,54,0.5
1,214289,0,0.687,100.011,31,0.5
1,214289,0,0.687,100.011,54,0.5
0,159862,0,0.743,103.072,21,0
0,164560,0,0.406,166.499,92,0.5
1,159960,0,0.55,126.367,104,0.5
50,132755,0,0.901,127.002,70,50
48,189921,0,0.57,127.033,84,48
41,281259,0,0.578,127.933,84,41
64,223139,0,0.575,127.991,84,64
63,262707,0,0.488,112.892,65,63
0,165506,0,0.485,87.351,60,0
0,171920,0,0.607,109.403,104,0
0,174636,0,0.639,131.734,104,0
55,262946,0,0.714,129.031,63,55
20,177857,1,0.728,111.921,61,23.5
27,168946,0,0.733,96.906,22,23.5
23,150315,1,0.702,95.004,61,23
42,299253,0,0.712,140.033,101,42
56,160666,0,0.497,173.94,34,56
0,320507,0,0.457,127.006,72,0
47,255664,0,0.567,107.965,36,47
34,271600,0,0.536,129.909,111,34
34,271600,0,0.536,129.909,84,34
43,144266,0,0.359,181.231,48,44
45,137306,0,0.399,92.414,86,44
71,238666,0,0.42,168.019,45,42.3333333333333
25,225226,0,0.541,120.522,45,42.3333333333333
31,247173,0,0.449,129.264,45,42.3333333333333
24,305512,0,0.526,170.056,70,24
53,166213,0,0.459,137.577,98,53
43,428746,0,0.796,124.042,10,43
44,176693,0,0.589,129.955,98,44
59,184714,0,0.207,68.227,5,59
17,311034,0,0.434,173.976,28,17
22,210262,0,0.577,124.942,99,22
6,157335,0,0.642,174.036,106,11.4
20,168534,0,0.538,173.935,106,11.4
15,217007,0,0.676,133.871,106,11.4
8,158069,0,0.496,83,106,11.4
8,226225,0,0.786,89.048,106,11.4
71,218754,0,0.327,123.969,35,71
71,215173,0,0.672,92.018,1,71
66,342493,0,0.431,145.22,3,66
56,188160,0,0.823,125.016,110,56
54,182013,0,0.346,109.605,5,54
24,105287,0,0.783,120.117,79,24
0,636346,0,0.325,90.284,17,0
22,190400,0,0.436,72.408,27,22
38,230400,0,0.582,94.946,41,38
54,179257,0,0.324,120.572,80,54
28,174160,0,0.821,123.815,22,25.5
23,222146,0,0.621,113.827,61,25.5
26,184680,1,0.593,114.078,61,26
45,157666,1,0.788,113.98,98,45
52,167289,0,0.696,140.181,100,52
26,267493,0,0.243,174.927,73,26
44,215426,0,0.706,129.949,98,44
46,256626,0,0.519,80.449,71,46
28,172720,0,0.68,125.807,92,28
30,80133,0,0.402,83.579,27,30
79,125256,0,0.783,122.052,57,79
0,297893,0,0.59,96.859,3,0
50,127346,0,0.612,95.393,38,50
50,93473,1,0.81,95.005,38,50
44,192000,1,0.737,89.891,38,44
53,177142,0,0.664,108.413,38,53
45,252003,1,0.887,106.81,38,45
47,208013,0,0.502,87.951,38,47
52,225882,0,0.627,113.207,38,52
43,120800,0,0.712,158.906,38,43
46,145654,0,0.648,133.634,38,46
56,373200,0,0.917,113.392,38,56
47,120000,0,0.909,129.852,38,47
51,140999,0,0.653,82.279,38,51
40,194717,0,0.598,106.068,75,40
56,128835,1,0.842,74.78,95,56
44,210000,1,0.737,80.011,38,44
32,175200,0,0.398,124.496,101,32.5
33,228773,0,0.356,111.093,101,32.5
0,120000,0,0.478,120.376,102,0
78,168387,0,0.598,123.935,54,78
0,152913,0,0.677,124.077,54,0
0,152913,0,0.677,124.077,54,0
0,165524,0,0.539,123.854,31,0
32,126991,0,0.163,127.733,102,32.3333333333333
32,129752,0,0.167,117.833,102,32.3333333333333
33,115199,0,0.209,79.747,102,32.3333333333333
61,269466,0,0.405,174.952,48,31.5
2,392600,0,0.327,125.232,3,31.5
0,173061,1,0.845,146.972,21,0
0,173061,0,0.843,146.951,21,0
38,176166,0,0.535,90.248,6,38
0,441680,0,0.316,137.354,60,0
0,185266,0,0.413,100.098,65,0
0,220013,0,0.576,157.993,32,0
57,228213,0,0.68,163.941,105,57
50,292052,0,0.858,120.026,24,50
34,209442,0,0.698,99.991,101,34
12,258000,0,0.691,160.02,55,21
30,280000,0,0.698,160.007,55,21
17,229007,0,0.556,131.014,73,17
17,158842,0,0.775,93.616,109,17
0,144320,0,0.765,121.235,35,0
33,223800,0,0.625,135.968,37,33
65,476266,0,0.334,126.883,48,65
69,179946,0,0.618,150.034,86,69
35,196510,0,0.662,149.046,34,35
42,193200,0,0.399,86.074,63,42
31,197053,1,0.762,91.991,79,31
12,32601,0,0.091,210.962,43,12
18,221346,0,0.509,165.799,47,18
20,183306,0,0.697,125.006,99,20
21,217293,0,0.469,111.145,77,21
21,245093,0,0.357,125.316,99,21
22,375493,0,0.417,105.892,5,22
2,119786,0,0.649,151.251,63,2
21,141222,0,0.647,83.419,19,21
20,232200,0,0.202,85.576,99,20
0,321773,0,0.282,122.705,114,20
40,354280,0,0.453,135.934,114,20
40,294368,0,0.204,134.742,114,40
26,291160,0,0.189,70.249,76,24
22,346106,0,0.21,64.288,76,24
28,162706,0,0.714,139.998,79,5.6
0,216304,0,0.549,143.993,79,5.6
0,216304,0,0.549,143.993,79,5.6
0,221440,0,0.506,144.925,40,5.6
0,185217,0,0.819,127.992,40,5.6
24,421963,1,0.478,88.733,19,24
19,175667,1,0.228,160.195,7,19.5
20,239826,0,0.319,112.817,7,19.5
45,187874,0,0.542,108.535,29,45
40,169506,0,0.339,192.678,86,40
19,172599,0,0.735,125.965,109,19
18,161773,0,0.384,62.213,109,18
18,224761,0,0.811,125.991,74,18
0,257600,0,0.334,91.125,68,0
8,729826,0,0.915,117.511,14,8
24,348800,0,0.644,149.997,50,24
24,180020,0,0.474,174.982,50,24
62,157004,0,0.576,89.988,31,62
56,166909,0,0.719,100.019,107,56
21,388773,0,0.16,81.09,76,21
37,162000,0,0.711,169.906,40,37
0,178124,0,0.606,127.998,84,0
33,237714,0,0.826,144.801,26,33
22,217066,0,0.551,153.033,8,22
44,205293,0,0.566,92.164,98,46
48,181240,0,0.412,168.232,98,46
34,180640,0,0.397,156.601,101,34
35,220853,0,0.297,142.366,87,35
37,179866,0,0.588,135.083,87,37
43,283645,0,0.658,121.999,110,43
55,250757,0,0.499,175.011,6,55
24,197733,0,0.626,112.014,99,24
38,204393,1,0.602,151.01,59,38
14,210773,0,0.791,136.793,67,14
70,186500,0,0.0685,74.874,102,70
23,355600,1,0.325,141.442,59,23
24,334906,0,0.404,125.486,76,24
37,230129,0,0.61,139.978,30,37
39,382748,0,0.426,137.594,41,39
0,106666,0,0.418,113.794,48,1
2,112426,0,0.382,108.729,64,1
2,112426,0,0.382,108.729,48,1
0,112426,0,0.382,108.729,49,1
33,94906,1,0.282,176.274,49,33
14,184573,0,0.624,122.03,67,12
10,249413,0,0.481,139.727,67,12
25,240226,0,0.699,138.643,108,25
23,236614,0,0.626,125.014,8,23
33,178920,0,0.776,166.116,37,33
47,190588,0,0.494,169.942,30,47
74,191868,0,0.724,100.021,81,74
79,278640,0,0.445,99.963,57,79
58,190656,0,0.622,120.012,37,58
6,879657,0,0.774,123.998,25,6
46,255002,0,0.497,104.917,74,46
66,168750,0,0.286,179.975,34,66
29,193560,0,0.464,85.298,85,29
48,213240,0,0.74,117.291,108,48
48,221600,0,0.649,128.036,108,48
49,281143,0,0.758,142.994,74,49
59,273533,0,0.375,106.603,82,59
21,316799,0,0.602,174.976,28,21
36,273620,0,0.521,164.997,55,23
10,235752,0,0.643,113.053,55,23
53,159039,0,0.777,129.917,16,63.3333333333333
67,157523,0,0.735,112.015,32,63.3333333333333
70,193976,0,0.661,145.993,16,63.3333333333333
9,318280,0,0.682,127.962,112,9
45,230026,0,0.776,104.949,3,45
18,299105,0,0.715,135.075,62,31
44,222360,0,0.439,172.661,62,31
49,160886,0,0.89,110.031,33,49
30,194426,0,0.707,122.165,105,30
10,516915,0,0.345,119.989,55,10
56,165773,0,0.407,102.649,82,56
14,288400,0,0.821,121.023,25,15.5
17,662520,0,0.63,118.019,74,15.5
35,112028,0,0.531,99.835,107,35
21,333666,0,0.479,119.985,7,21
22,275066,0,0.258,114.917,42,21
20,445133,0,0.316,120.014,7,21
51,345926,0,0.786,124.988,110,51
59,97050,0,0.751,140.193,16,59
38,246549,0,0.302,126.48,113,38
0,174379,0,0.712,180.039,68,0
20,239320,1,0.561,115.045,7,20
23,213520,0,0.553,80.995,112,19
17,203773,0,0.576,95.484,112,19
17,482906,0,0.616,80.036,112,19
83,178520,0,0.505,196,20,82
81,234346,0,0.614,149.959,20,82
40,448000,0,0.72,135.021,111,40
22,187066,0,0.246,169.21,7,22
49,91268,0,0.853,74.918,15,49
60,237500,1,0.497,104.932,73,60
45,180942,0,0.567,142.071,42,45
8,201373,0,0.449,82.008,39,8
61,149950,1,0.952,118.293,16,61
42,222333,0,0.825,110.022,96,42
46,261733,0,0.385,184.011,13,46
58,192905,0,0.868,123.997,24,58
47,222973,0,0.592,116.019,48,47
13,340613,0,0.672,109.99,14,22
12,408671,0,0.716,109.002,14,22
38,353801,0,0.654,112.177,14,22
10,313929,0,0.771,119.54,14,22
37,279224,0,0.699,117.003,14,22
6,366916,0,0.781,110.021,14,6
8,306804,0,0.651,119.029,14,8
71,343933,0,0.286,99.162,108,71
50,253600,0,0.668,99.404,112,50
36,308240,0,0.627,108.976,63,35.5
35,348733,0,0.578,96.903,64,35.5
17,128240,0,0.766,104.703,53,14.5
12,84400,0,0.758,117.433,53,14.5
72,307066,0,0.502,152.014,6,72
61,172586,0,0.262,179.985,44,63.6666666666667
69,216426,1,0.546,100.065,44,63.6666666666667
61,172586,0,0.262,179.985,59,63.6666666666667
17,174053,0,0.656,132.404,2,17
40,240768,0,0.641,164.093,78,40.5
41,213281,0,0.575,160.003,78,40.5
74,192160,1,0.625,88.753,104,74
16,248275,0,0.322,174.13,28,16
24,307932,1,0.323,147.309,59,24
28,200171,1,0.646,143.945,79,28
39,289733,0,0.327,145.945,64,39
47,412395,0,0.68,78.078,88,47
33,108000,0,0.785,159.963,18,33
17,169613,0,0.886,80.015,18,17
45,232936,0,0.688,99.98,24,45
62,366560,0,0.38,118.64,34,42
76,204733,0,0.356,125.921,34,42
2,161920,0,0.459,111.682,34,42
64,184000,1,0.445,105.825,34,42
6,360760,0,0.363,150.15,86,42
60,196066,0,0.474,115.969,72,60
31,236493,0,0.572,99.01,64,31
29,145463,0,0.607,132.003,13,33
35,137351,0,0.576,79.311,13,33
38,201100,0,0.491,134,13,33
27,130207,0,0.501,101.796,13,33
36,145568,0,0.676,122.014,13,33
66,207373,0,0.773,126.014,37,66
33,218533,0,0.858,130.109,37,33
36,186360,1,0.895,97.113,49,36
38,213333,0,0.479,90.001,29,38
0,185386,0,0.816,94.996,68,0
0,220386,0,0.756,98.978,68,0
22,177266,0,0.611,160.006,59,22
0,149481,0,0.394,88.21,94,0
0,60053,0,0.169,106.117,60,0
25,119693,0,0.589,107.028,70,25
27,296000,0,0.642,95.005,70,27
65,197500,0,0.175,69.631,102,65
37,396506,0,0.225,62.06,41,37
13,155840,0,0.226,106.502,43,13.1428571428571
15,156866,0,0.321,104.048,43,13.1428571428571
11,192880,0,0.306,95.389,43,13.1428571428571
13,133893,0,0.177,106.17,43,13.1428571428571
13,39666,0,0.328,95.252,43,13.1428571428571
13,86160,0,0.265,125.085,43,13.1428571428571
14,102960,0,0.201,110.659,43,13.1428571428571
18,125984,0,0.417,92.065,43,15
12,270125,0,0.256,136.783,43,15
19,1002693,0,0.152,105.333,7,19
55,277706,1,0.573,76.352,49,55
14,120786,1,0.244,101.945,43,12
10,41400,0,0.292,129.899,43,12
0,84986,0,0.553,102.213,65,0
0,192160,0,0.32,73.196,65,0
0,109453,0,0.418,105.515,65,0
0,84986,0,0.553,102.213,65,0
0,151333,0,0.771,130.072,65,0
0,151333,0,0.771,130.072,65,0
0,210026,0,0.226,81.943,65,0
36,185480,0,0.649,121.989,105,32.3333333333333
30,216106,0,0.765,109.969,105,32.3333333333333
31,200533,0,0.67,128.022,105,32.3333333333333
83,155253,0,0.621,123.96,54,41.5
0,155253,0,0.621,123.96,54,41.5
24,307053,0,0.506,156.983,99,24
43,277640,0,0.69,150.221,89,43.5
44,286360,0,0.686,137.199,10,43.5
0,98652,0,0.239,105.23,102,19
38,599279,0,0.132,100.34,102,19
32,154325,0,0.182,145.775,102,32
40,81654,0,0.157,83.204,102,40
0,180346,0,0.673,80.967,105,0
40,230320,0,0.683,102.732,113,40
32,233293,0,0.48,80.078,72,32
2,251133,0,0.722,127.929,21,2
58,219130,0,0.828,138.037,110,58
58,299440,0,0.719,109.014,82,58
44,262800,0,0.697,103.808,78,44
37,225960,0,0.387,185.682,63,37
67,170066,0,0.495,100.535,93,67
2,227466,0,0.798,95.004,68,1
0,208800,0,0.844,97.996,69,1
70,194160,0,0.849,134.479,68,70
31,350184,0,0.674,91.11,96,29.5
28,333460,0,0.591,101.565,96,29.5
41,289666,0,0.384,188.061,88,43
45,274480,0,0.57,116.923,88,43
40,315737,1,0.971,121.95,69,40
0,177345,0,0.529,148.173,58,0
0,169200,0,0.543,99.99,110,0
46,268043,0,0.521,184.018,28,46
0,265000,0,0.242,92.757,60,0
53,223255,0,0.566,85.972,28,53
53,229106,0,0.503,173.057,28,53
43,173197,0,0.565,171.892,28,43
35,201426,0,0.766,112.02,28,35
38,242430,0,0.574,99.983,30,38
21,234573,0,0.394,149.967,42,22.75
23,198266,0,0.489,120.096,42,22.75
21,236400,0,0.453,113.953,42,22.75
26,287893,0,0.498,176.832,42,22.75
66,315333,0,0.372,161.964,108,66
26,269906,0,0.66,118.941,108,26
18,395720,0,0.795,100.045,2,20.75
27,397573,0,0.604,92.962,2,20.75
20,369226,0,0.79,110.063,2,20.75
18,625066,0,0.677,125.041,2,20.75
22,209373,0,0.547,139.058,8,22
28,134800,0,0.416,150.054,111,28
28,162206,0,0.469,145,111,28
29,267428,0,0.477,139.988,111,29
33,171466,0,0.599,125.642,83,33
23,330560,0,0.57,86.991,8,21.5
20,256893,0,0.489,128.253,8,21.5
62,186600,0,0.572,76.998,45,59
56,120293,0,0.58,81.036,72,59
68,235746,0,0.663,180.113,69,68
50,247960,0,0.641,101.99,6,49.5
49,250600,0,0.339,148.993,6,49.5
35,417714,0,0.638,131.006,74,35
28,142022,0,0.52,108.086,39,28
22,290626,0,0.526,126.587,42,22
38,280872,0,0.55,104.506,70,38
42,268700,0,0.334,87.979,58,42
0,199280,0,0.305,102.865,94,0
0,153693,0,0.342,127.757,94,0
0,173680,0,0.537,72.536,94,0
0,246106,0,0.279,80.542,94,0
0,226240,0,0.524,138.765,94,0
0,178613,0,0.19,81.573,94,0
35,280295,0,0.401,79.133,97,35
26,256864,0,0.482,169.928,97,26
38,135573,0,0.56,90.448,113,38
60,166200,0,0.388,158.348,65,60
17,222880,0,0.172,122.02,7,17
31,219000,0,0.263,89.93,70,31
51,230960,0,0.446,113.176,45,57.6666666666667
58,175744,0,0.37,81.744,45,57.6666666666667
64,136493,0,0.428,141.336,45,57.6666666666667
52,471733,0,0.498,128.146,41,50
48,663370,0,0.302,136.712,41,50
38,163000,1,0.736,130.064,40,38
41,166400,0,0.653,150.017,70,41
24,257519,0,0.54,137.03,62,23.5
23,277150,0,0.394,155.987,62,23.5
75,172936,0,0.39,200.263,66,75
35,152893,0,0.516,169.635,101,35
42,219453,1,0.54,91.096,113,40.25
39,264765,1,0.787,79.989,113,40.25
39,229262,1,0.736,127.933,113,40.25
41,196858,1,0.643,99.974,113,40.25
57,189397,0,0.557,83.131,100,57
26,341240,0,0.506,121.988,62,23.8333333333333
27,245680,0,0.611,132.025,62,23.8333333333333
27,306986,0,0.572,179.996,62,23.8333333333333
26,269706,0,0.51,138.064,62,23.8333333333333
19,279573,0,0.548,129.996,62,23.8333333333333
18,305213,0,0.578,104.009,62,23.8333333333333
41,217128,0,0.699,109.985,18,41
17,259578,0,0.451,137.568,47,17
17,361395,0,0.579,172.126,11,17
11,348447,0,0.514,139.29,11,11
42,220000,0,0.576,150.061,30,42
35,217686,0,0.658,81.131,101,35
34,118920,0,0.581,139.938,27,34
51,258536,0,0.612,123.063,24,51
61,138796,0,0.804,117.99,24,30.5
0,119146,0,0.765,122.96,24,30.5
0,160293,0,0.464,66.377,65,0
0,233173,0,0.46,80.349,63,0
0,203906,0,0.614,107.552,63,0
0,228234,0,0.525,183.468,65,0
29,223933,0,0.272,77.301,99,29
22,323595,1,0.479,177.997,47,22
73,208653,0,0.509,137.474,57,68
69,194560,0,0.567,104.784,57,68
62,214335,0,0.392,100.253,35,68
46,311853,0,0.275,147.662,5,46
24,262760,0,0.516,129.409,44,26
28,262373,0,0.298,110.464,44,26
30,246413,0,0.426,72.292,44,30
34,293726,0,0.652,125.246,84,34
28,98826,1,0.313,120.1,23,28
38,439000,0,0.834,125.001,74,45
52,444878,0,0.716,123.003,74,45
35,323233,0,0.73,119.993,74,35
61,457036,0,0.705,128.001,33,61
61,457036,0,0.705,128.001,37,61
16,252719,0,0.589,174.046,28,16
43,221000,0,0.654,130.094,31,43
60,336866,0,0.866,94.997,16,60
24,404000,0,0.514,160.004,59,24
38,258000,0,0.259,119.968,30,38
41,194700,0,0.591,99.993,30,41
34,196173,0,0.817,114.975,37,34
48,706866,0,0.436,138.674,56,39.6666666666667
34,900016,0,0.48,112.344,35,39.6666666666667
37,292373,0,0.491,87.019,35,39.6666666666667
46,261345,0,0.636,95.009,35,46
47,234092,0,0.633,95.077,35,47
40,216111,0,0.687,108.041,35,40
50,306266,0,0.385,106.628,10,50
61,60000,0,0.582,138.028,57,61
64,219686,0,0.751,119.014,56,68.5
73,219686,0,0.751,119.014,81,68.5
78,258773,0,0.378,174.302,91,78
53,125384,0,0.801,77.998,16,53
34,151413,0,0.672,79.983,106,34
32,75658,0,0.155,103.511,102,32
12,195180,0,0.707,124.037,55,12
8,248680,0,0.109,76.95,55,8
20,300133,0,0.608,133.001,51,20
11,417362,0,0.598,125.003,25,9
7,335909,0,0.782,132.034,25,9
26,167839,1,0.602,168.02,22,26
34,256000,1,0.725,98.929,107,34
70,278373,0,0.359,111.709,35,70
44,209684,0,0.506,95.008,30,44
60,326842,0,0.538,91.972,63,45.5
25,327680,0,0.367,100,64,45.5
23,241173,0,0.562,94.94,6,45.5
53,305509,0,0.649,130,63,45.5
52,282680,0,0.546,171.698,64,45.5
60,326842,0,0.538,91.972,6,45.5
44,379367,0,0.294,114.727,10,45
46,317323,0,0.467,139.91,72,45
35,453120,0,0.825,125.006,18,35
24,275493,0,0.576,104.539,108,24
22,150468,0,0.423,75.648,50,22
20,227133,0,0.435,152.403,8,20
26,244240,0,0.517,142.698,8,26
41,163200,0,0.752,125.001,113,41
28,167744,0,0.686,137.993,79,28
0,173104,0,0.458,125.581,94,0
42,400101,0,0.778,126.008,110,42
56,340560,0,0.764,122.988,74,56
46,361281,0,0.507,122.89,74,46
26,54040,0,0.354,119.003,27,26
61,171608,0,0.107,151.531,5,61
0,180563,0,0.817,119.989,22,0
0,154119,0,0.59,192.123,104,0
10,621106,0,0.791,120.002,25,9.5
6,309097,0,0.862,123.266,25,9.5
10,339592,0,0.869,125.973,25,9.5
12,360536,0,0.808,123.028,25,9.5
60,255400,0,0.41,147.982,63,55.6666666666667
53,244538,0,0.536,153.943,64,55.6666666666667
54,207395,0,0.378,156.095,64,55.6666666666667
51,174736,0,0.754,114.019,18,51
50,128893,0,0.773,109.968,15,50
0,207616,0,0.611,123.943,80,33.8333333333333
0,256760,0,0.659,122.013,91,33.8333333333333
73,148485,0,0.704,139.994,80,33.8333333333333
71,234546,0,0.593,119.987,80,33.8333333333333
59,267117,0,0.498,115.975,80,33.8333333333333
0,197146,0,0.262,207.478,91,33.8333333333333
43,195306,0,0.634,102.074,80,43
37,184517,0,0.434,82.854,64,37
44,349746,0,0.567,149.985,23,46
48,267146,0,0.501,139.17,107,46
20,283866,0,0.64,130.033,11,24.6666666666667
15,258333,0,0.671,114.013,11,24.6666666666667
39,219079,0,0.727,98.015,11,24.6666666666667
59,268546,0,0.635,120.269,108,37.3333333333333
29,246653,0,0.57,119.849,108,37.3333333333333
24,241253,0,0.589,130.024,108,37.3333333333333
22,275413,0,0.491,76.413,99,22
16,266430,0,0.45,175.083,28,16
0,181836,0,0.369,85.364,77,0
29,171306,0,0.498,174.941,105,29
36,305559,0,0.674,142.192,107,36
37,146562,0,0.547,172.073,36,42
46,155637,0,0.815,172.032,36,42
43,138837,0,0.819,172.021,36,42
35,148733,0,0.673,143.553,85,35
41,205640,0,0.723,117.092,75,41
42,206658,0,0.649,127.718,36,42
0,307281,0,0.727,108.885,96,0
31,170847,0,0.477,86.621,46,31
37,207272,0,0.756,131.868,103,42
47,188571,0,0.696,140.077,57,42
51,112750,0,0.532,76.569,103,51
16,199933,0,0.422,112.741,109,16
40,158568,1,0.94,116.969,72,40
24,260986,0,0.532,107.974,59,24
0,155560,0,0.71,101.517,104,0
0,193200,0,0.711,100.011,33,0
32,169159,0,0.179,156.269,102,35.5
39,210938,0,0.163,111.697,102,35.5
34,150000,0,0.734,79.983,106,34
48,134908,0,0.609,105.005,11,40
32,299946,0,0.623,110.007,11,40
0,240560,0,0.451,153.95,91,0
0,229033,0,0.705,105.96,91,0
0,228346,0,0.513,180.185,58,0
0,228346,0,0.513,180.185,91,0
52,435266,0,0.785,128.879,74,52
39,186566,0,0.487,87.407,41,39
52,237406,0,0.772,100.056,71,52
61,152626,0,0.728,169.988,69,62.75
65,192321,0,0.865,91.006,68,62.75
59,182840,0,0.86,120,89,62.75
66,147760,0,0.668,163.733,68,62.75
70,224186,0,0.734,166.039,69,70
63,219831,0,0.675,119.018,89,63
61,155933,0,0.541,98.015,69,61
58,172413,0,0.836,97.013,89,58
78,293183,0,0.454,137.688,48,78
48,152631,0,0.748,113.973,37,48
41,220786,0,0.69,131.993,36,40.5
40,237373,0,0.683,131.99,36,40.5
0,250000,0,0.459,75.999,105,0
43,313453,0,0.482,125.95,10,43
0,306000,0,0.428,74.732,60,0
0,200037,0,0.437,147.507,91,0
58,209960,0,0.486,128.731,82,58
41,225053,0,0.623,153.964,101,41
41,199693,0,0.615,142.87,101,41
74,315120,1,0.43,118.242,3,70.3333333333333
65,305293,1,0.372,141.374,48,70.3333333333333
72,243533,1,0.415,114.816,44,70.3333333333333
40,278024,0,0.355,141.66,41,40
69,220413,0,0.605,80.925,12,62.5
56,329046,0,0.556,147.507,12,62.5
31,220013,0,0.71,129.251,108,31
45,176008,0,0.673,144.928,30,45
27,235533,0,0.852,87.079,22,27
60,104960,0,0.559,81.966,95,60
33,269343,0,0.67,136.952,35,37.5
42,257831,0,0.473,122.017,35,37.5
39,320000,0,0.578,114.978,35,39
36,241380,0,0.39,87.215,35,36
39,263020,0,0.653,109.948,35,39
32,161706,0,0.376,133.075,51,32
31,355762,0,0.751,91.638,96,31
21,117400,0,0.395,105.878,23,21
73,261959,0,0.28,164.057,34,48.5
80,216013,0,0.602,136.01,34,48.5
41,225786,0,0.494,144.036,34,48.5
0,211520,0,0.513,173,86,48.5
60,142000,0,0.53,113.715,57,60
25,169403,0,0.549,103.387,42,25
24,290130,0,0.221,159.836,76,24
0,160000,0,0.147,137.073,60,0
39,300042,0,0.772,113.912,35,39
36,109623,0,0.697,121.375,35,36
16,308068,0,0.712,101.948,47,16
29,163320,0,0.732,151.995,50,24.6666666666667
23,168520,0,0.625,148.119,47,24.6666666666667
22,186613,0,0.666,182.023,50,24.6666666666667
46,189677,0,0.719,123.975,44,46
19,184013,0,0.428,187.994,62,20
21,273653,0,0.434,176.043,62,20
43,439573,0,0.31,161.982,114,43
40,248053,0,0.374,143.972,114,40
45,343320,0,0.522,111.606,114,45
22,155720,0,0.68,122.999,93,22
30,354346,0,0.55,129.994,99,30
22,191880,0,0.307,86.339,77,22
45,223733,0,0.595,84.993,86,46
47,214053,0,0.566,109.851,3,46
21,236346,0,0.106,91.614,76,21
44,193796,1,0.804,150.01,113,44
0,176306,0,0.63,126.386,26,0
22,245226,1,0.526,168.161,19,22.6666666666667
23,147813,1,0.572,146.213,19,22.6666666666667
23,50333,1,0.646,63.872,19,22.6666666666667
29,115821,0,0.831,150.076,67,32.3333333333333
46,164000,0,0.795,119.908,79,32.3333333333333
22,192280,0,0.634,146.053,67,32.3333333333333
64,155080,0,0.549,116.068,92,64
0,198826,0,0.471,127.164,92,0
30,207093,0,0.371,93.812,76,26.5
23,1292194,0,0.215,68.434,76,26.5
20,288113,0,0.783,167.82,47,20
18,358066,0,0.501,172.997,47,20
16,203026,0,0.572,158.917,47,20
26,169978,0,0.526,149.918,110,20
18,162947,0,0.646,95.066,47,18
10,319499,0,0.801,129.756,14,11.5
13,296906,0,0.748,121.364,14,11.5
31,353678,0,0.824,125,14,31
20,180120,0,0.536,133.26,74,20
19,213901,0,0.739,128.011,74,19
23,369133,0,0.685,122.006,74,23
1,205666,0,0.742,133.593,57,1
39,247920,0,0.675,92.831,97,39
40,216146,0,0.622,79.976,75,40
75,191896,0,0.522,97.99,69,39.5
4,191896,0,0.522,97.99,68,39.5
41,246600,0,0.586,172.589,75,41
34,235853,0,0.654,146.103,79,34
76,292580,0,0.394,105.338,45,54.3333333333333
27,161440,0,0.171,150.621,45,54.3333333333333
60,174173,0,0.55,116.14,45,54.3333333333333
22,134866,0,0.553,102.516,83,22
36,246546,0,0.694,119.929,33,36
31,276560,0,0.663,172.711,96,31
40,212469,0,0.719,135.959,75,40
37,218021,0,0.401,165.041,86,37
35,228794,0,0.411,169.902,34,35
21,186686,1,0.29,100.155,23,21
0,116893,0,0.376,195.668,65,0.166666666666667
0,115506,0,0.369,192.76,65,0.166666666666667
0,199600,0,0.766,137.548,104,0.166666666666667
0,125613,0,0.758,122.912,65,0.166666666666667
0,115506,0,0.369,192.76,104,0.166666666666667
1,173106,0,0.25,107.269,65,0.166666666666667
44,206746,0,0.413,92.531,6,44
45,243293,0,0.58,140.031,28,45
61,168712,0,0.606,137.775,1,61
65,198795,0,0.74,150.013,66,65
51,235306,0,0.539,100.022,63,51
35,210416,0,0.222,158.173,49,35
31,182308,0,0.583,98.037,46,31
43,170705,0,0.866,125.002,15,43
26,183007,0,0.792,79.985,106,26
0,160226,0,0.58,78.612,104,0
0,160226,0,0.58,78.612,104,0
19,216093,0,0.543,130.004,62,19
45,287031,0,0.679,107.963,78,45
37,187226,0,0.567,145.977,101,38.5
40,219506,0,0.78,119.963,101,38.5
57,197626,0,0.415,90.267,63,57
51,197894,0,0.844,113.933,22,51
14,224880,0,0.707,113.723,53,13.5
13,235280,0,0.675,92.083,53,13.5
0,286693,1,0.755,101.793,49,0
68,243266,0,0.7,130.109,9,68
23,271093,0,0.149,48.039,76,23
20,540733,0,0.37,116.611,76,20
0,172187,0,0.652,127.971,26,11.5
23,236026,0,0.499,137.008,79,11.5
0,204386,0,0.763,126.043,26,0
28,180760,0,0.472,75.57,27,28
37,167148,0,0.51,197.842,107,37
48,308128,0,0.579,134.06,41,48
48,308128,0,0.579,134.06,10,48
53,274964,1,0.711,110.062,34,53
40,270560,0,0.303,155.862,114,40
40,240545,0,0.322,153.784,80,40
46,267862,0,0.547,139.959,1,46
67,209693,0,0.664,118.002,91,67
21,203033,0,0.622,130.047,62,21
77,229760,0,0.651,107.021,58,77
59,112198,0,0.208,68.983,102,59
14,299293,0,0.761,120.831,14,14
30,92394,0,0.262,66.975,80,30
0,388051,0,0.16,168.072,77,0
12,105720,0,0.225,151.864,43,12
40,562228,0,0.778,124.005,74,40
25,301746,0,0.677,100.027,59,25
