"popularity","valence","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
35,0.217,259134,0,0.214,178.53,87,35
47,0.331,248375,0,0.378,174.027,28,47
48,0.405,220789,0,0.482,173.884,28,50.5
53,0.314,220789,0,0.502,173.903,28,50.5
31,0.31,253220,0,0.416,173.985,28,31
54,0.544,186109,0,0.655,112.974,1,54
20,0.363,203933,0,0.433,119.728,83,20
20,0.667,179093,0,0.594,132.486,83,22
21,0.753,208333,0,0.589,151.714,83,22
21,0.969,193120,0,0.611,133.483,83,22
24,0.927,214480,0,0.702,137.673,83,22
24,0.604,337146,0,0.601,105.084,83,22
60,0.109,107345,0,0.373,84.215,95,60
54,0.803,389500,0,0.815,90.008,112,39.5454545454545
46,0.425,190750,0,0.626,191.86,112,39.5454545454545
52,0.686,203050,0,0.896,99.995,112,39.5454545454545
49,0.413,232680,0,0.776,203.958,112,39.5454545454545
22,0.378,117581,0,0.716,190.107,112,39.5454545454545
22,0.684,206336,0,0.758,99.003,112,39.5454545454545
48,0.438,244966,0,0.754,96.941,112,39.5454545454545
60,0.749,233755,0,0.641,89.926,112,39.5454545454545
45,0.684,226333,0,0.667,90.045,112,39.5454545454545
18,0.615,300681,0,0.614,95.008,112,39.5454545454545
19,0.386,308387,0,0.56,186.098,112,39.5454545454545
46,0.754,266670,1,0.43,179.619,112,46
17,0.362,216585,0,0.553,81.954,112,17
19,0.439,367058,0,0.687,170.052,112,19
21,0.928,254030,0,0.607,99.978,112,21
36,0.705,125976,1,0.374,140.187,87,35.3333333333333
36,0.705,125976,1,0.374,140.187,48,35.3333333333333
36,0.705,125976,1,0.374,140.187,49,35.3333333333333
36,0.705,125976,1,0.374,140.187,86,35.3333333333333
34,0.865,117643,1,0.44,140.868,49,35.3333333333333
34,0.865,117643,1,0.44,140.868,87,35.3333333333333
70,0.647,202733,0,0.855,121.472,85,68
70,0.647,202733,0,0.855,121.472,9,68
64,0.923,207093,0,0.637,127.689,85,68
52,0.376,358560,0,0.483,97.033,5,52
20,0.634,240066,0,0.755,138.673,67,20
24,0.967,126600,0,0.669,133.094,8,24
0,0.629,214520,0,0.505,154.004,91,25.5
75,0.653,216720,0,0.51,154.029,4,25.5
0,0.629,214520,0,0.505,154.004,4,25.5
0,0.629,214520,0,0.505,154.004,3,25.5
0,0.622,198365,1,0.582,155.124,91,25.5
0,0.629,214520,0,0.505,154.004,4,25.5
70,0.628,214520,0,0.504,153.988,3,25.5
75,0.653,216720,0,0.51,154.029,3,25.5
62,0.18,229531,1,0.497,76.918,3,25.5
0,0.629,214520,0,0.505,154.004,3,25.5
0,0.629,214520,0,0.505,154.004,91,25.5
0,0.622,198365,1,0.582,155.124,3,25.5
0,0.622,198365,1,0.582,155.124,4,25.5
75,0.653,216720,0,0.51,154.029,91,25.5
63,0.219,236040,0,0.483,125.938,3,63
64,0.655,179374,0,0.586,149.812,4,64
64,0.655,179374,0,0.586,149.812,3,64
41,0.566,190912,1,0.681,156.071,33,41
49,0.448,286293,0,0.463,91.035,6,49
41,0,90000,0,0,0,102,37.2571428571429
33,0.0253,173902,0,0.0545,63.428,102,37.2571428571429
47,0.0144,78750,0,0.218,135.745,102,37.2571428571429
44,0,76874,0,0,0,102,37.2571428571429
37,0,94205,0,0,0,102,37.2571428571429
40,0,158709,0,0,0,102,37.2571428571429
32,0,180000,0,0,0,102,37.2571428571429
39,0.0201,132519,0,0.139,140.65,102,37.2571428571429
33,0,158709,0,0,0,102,37.2571428571429
32,0,113569,0,0,0,102,37.2571428571429
39,0.0492,69374,0,0.16,71.268,102,37.2571428571429
36,0,103177,0,0,0,102,37.2571428571429
33,0,76261,0,0,0,102,37.2571428571429
33,0,186000,0,0,0,102,37.2571428571429
34,0.00782,170303,0,0.111,71.384,102,37.2571428571429
39,0,96448,0,0,0,102,37.2571428571429
42,0.0153,71250,0,0.193,71.356,102,37.2571428571429
49,0.0306,67500,0,0.314,134.301,102,37.2571428571429
37,0.0219,134427,0,0.197,123.658,102,37.2571428571429
36,0,86250,0,0,0,102,37.2571428571429
42,0,96448,0,0,0,102,37.2571428571429
34,0.0391,116913,0,0.207,70.036,102,37.2571428571429
38,0.0302,153333,0,0.108,170.166,102,37.2571428571429
33,1e-05,100934,0,0.172,79.335,102,37.2571428571429
32,0.0904,110909,0,0.149,137.027,102,37.2571428571429
37,0.336,139354,0,0.175,72.054,102,37.2571428571429
33,0,100934,0,0,0,102,37.2571428571429
42,0,81828,0,0,0,102,37.2571428571429
32,0,182050,0,0,0,102,37.2571428571429
34,0,85233,0,0,0,102,37.2571428571429
36,0.0316,130281,0,0.175,142.717,102,37.2571428571429
35,0.0151,240000,0,0.172,125.768,102,37.2571428571429
43,0.284,167777,0,0.256,130.131,102,37.2571428571429
39,0.0372,169478,0,0.289,137.651,102,37.2571428571429
38,1e-05,104516,0,0.189,80.158,102,37.2571428571429
23,0.814,234613,0,0.79,122.226,13,26
23,0.814,234613,0,0.79,122.226,71,26
40,0.837,232106,0,0.796,122.233,13,26
20,0.664,313200,0,0.7,98.171,13,26
36,0.236,262453,0,0.556,83.926,13,26
21,0.431,304457,0,0.494,135.471,13,26
19,0.555,264333,0,0.638,120.069,13,26
20,0.373,295653,0,0.718,126.084,13,20
26,0.797,1174026,0,0.545,88.756,85,33.0555555555556
28,0.528,293960,0,0.64,97.404,85,33.0555555555556
26,0.727,680000,0,0.654,97.733,85,33.0555555555556
27,0.704,451306,0,0.471,110.498,85,33.0555555555556
27,0.542,46440,0,0.658,100.573,85,33.0555555555556
63,0.893,201866,0,0.642,103.317,85,33.0555555555556
31,0.956,203760,0,0.604,161.272,85,33.0555555555556
31,0.631,452426,0,0.396,170.021,85,33.0555555555556
27,0.829,498266,0,0.49,96.789,85,33.0555555555556
59,0.675,249733,0,0.604,126.637,85,33.0555555555556
25,0.642,304293,0,0.664,116.518,85,33.0555555555556
26,0.407,441653,0,0.634,119.345,85,33.0555555555556
28,0.705,974106,0,0.513,101.398,85,33.0555555555556
27,0.726,385026,0,0.554,93.491,85,33.0555555555556
28,0.748,325173,0,0.636,106.769,85,33.0555555555556
30,0.496,666280,0,0.488,135.056,85,33.0555555555556
60,0.828,265067,0,0.671,99.678,85,33.0555555555556
26,0.669,197440,0,0.607,154.498,85,33.0555555555556
54,0.368,179020,1,0.606,75.135,33,50.5
47,0.198,231968,0,0.744,140.07,33,50.5
55,0.507,154616,1,0.619,150.186,33,55
16,0.0359,289586,0,0.215,146.588,7,16
16,0.0387,477693,0,0.152,145.986,7,16
52,0.249,183103,0,0.593,144.892,56,52
43,0.38,173913,0,0.607,138.049,56,43
54,0.474,187933,0,0.594,84.908,56,54
50,0.332,148389,0,0.553,170.051,56,50
64,0.353,193714,0,0.566,140.004,33,64
64,0.353,193714,0,0.566,140.004,32,64
16,0.0663,456266,0,0.225,164.839,7,17.5
19,0.0693,332080,0,0.409,114.983,7,17.5
27,0.495,189946,0,0.31,118.289,85,27
23,0.356,389933,1,0.472,135.086,42,23
47,0.532,179812,0,0.804,120.009,56,45.5
44,0.577,191428,0,0.712,168.06,56,45.5
43,0.333,264813,1,0.672,139.848,56,43
46,0.435,200111,0,0.805,134.963,108,44.8
36,0.544,159500,0,0.623,153.924,108,44.8
46,0.931,183468,0,0.69,148.024,108,44.8
44,0.863,187713,0,0.932,116.007,108,44.8
52,0.913,171290,0,0.777,110.006,108,44.8
48,0.456,176439,0,0.718,112.104,108,49
50,0.676,176818,0,0.713,101.954,108,49
56,0.241,269999,0,0.7,107.009,108,56
48,0.884,156970,0,0.731,169.974,108,48
44,0.652,176653,0,0.723,122.044,108,44
20,0.808,190546,0,0.845,106.873,2,20
38,0.485,210680,0,0.396,170.125,72,38
32,0.752,241213,0,0.714,110.036,64,34.5294117647059
32,0.44,275013,0,0.565,131.988,64,34.5294117647059
32,0.85,261213,0,0.64,93.986,64,34.5294117647059
32,0.382,263266,0,0.544,169.999,64,34.5294117647059
39,0.574,305386,0,0.712,109,63,34.5294117647059
34,0.45,280360,0,0.493,174.057,64,34.5294117647059
33,0.595,281640,0,0.682,86.982,64,34.5294117647059
35,0.612,190360,0,0.605,159.932,64,34.5294117647059
38,0.548,257853,0,0.499,158.124,64,34.5294117647059
34,0.817,190413,0,0.631,109.96,64,34.5294117647059
34,0.509,234226,0,0.399,194.963,64,34.5294117647059
35,0.612,190360,0,0.605,159.932,63,34.5294117647059
34,0.572,278373,0,0.619,108.949,64,34.5294117647059
38,0.548,257853,0,0.499,158.124,63,34.5294117647059
34,0.542,286506,0,0.604,110.023,64,34.5294117647059
32,0.741,235066,0,0.469,169.995,64,34.5294117647059
39,0.574,305386,0,0.712,109,64,34.5294117647059
39,0.823,227943,1,0.763,147.451,40,39.6666666666667
39,0.525,213563,0,0.908,91.007,40,39.6666666666667
41,0.128,214457,0,0.788,128.033,40,39.6666666666667
0,0.553,184306,0,0.82,92.007,68,0.333333333333333
1,0.368,176040,0,0.7,157.987,89,0.333333333333333
0,0.725,214413,0,0.735,175.844,68,0.333333333333333
1,0.725,214413,0,0.735,175.844,90,0.333333333333333
0,0.553,184306,0,0.82,92.007,90,0.333333333333333
0,0.662,202333,0,0.678,167.822,89,0.333333333333333
0,0.662,202333,0,0.678,167.822,90,0.333333333333333
1,0.725,214413,0,0.735,175.844,89,0.333333333333333
0,0.368,176040,0,0.7,157.987,68,0.333333333333333
0,0.553,184306,0,0.82,92.007,89,0.333333333333333
1,0.368,176040,0,0.7,157.987,90,0.333333333333333
0,0.662,202333,0,0.678,167.822,68,0.333333333333333
0,0.941,184106,0,0.821,93.008,90,0
0,0.941,184106,0,0.821,93.008,68,0
0,0.941,184106,0,0.821,93.008,89,0
0,0.941,184106,0,0.821,93.008,68,0
0,0.941,184106,0,0.821,93.008,89,0
0,0.941,184106,0,0.821,93.008,90,0
0,0.881,166666,0,0.744,160.04,90,0
0,0.881,166666,0,0.744,160.04,68,0
0,0.881,166666,0,0.744,160.04,89,0
2,0.813,201040,0,0.713,125.012,89,2
2,0.813,201040,0,0.713,125.012,90,2
2,0.813,201040,0,0.713,125.012,68,2
1,0.706,180480,0,0.708,188.124,89,0.5
0,0.706,180480,0,0.708,188.124,89,0.5
1,0.706,180480,0,0.708,188.124,90,0.5
1,0.706,180480,0,0.708,188.124,68,0.5
0,0.706,180480,0,0.708,188.124,90,0.5
0,0.706,180480,0,0.708,188.124,68,0.5
27,0.32,147000,0,0.73,79.993,106,37.5
48,0.124,146526,0,0.605,94.995,106,37.5
71,0.736,233026,0,0.538,146.511,86,56.2173913043478
56,0.695,303293,0,0.427,171.806,86,56.2173913043478
0,0.645,153466,1,0.449,94.281,86,56.2173913043478
67,0.874,134293,0,0.37,93.307,86,56.2173913043478
61,0.692,224760,0,0.54,75.033,86,56.2173913043478
78,0.146,285653,0,0.546,104.98,86,56.2173913043478
2,0.781,181533,0,0.441,85.05,86,56.2173913043478
81,0.781,181533,0,0.442,85.064,86,56.2173913043478
69,0.337,193000,1,0.559,75.958,86,56.2173913043478
79,0.769,176346,1,0.38,186.113,86,56.2173913043478
76,0.814,178000,0,0.531,97.546,86,56.2173913043478
58,0.65,326200,0,0.312,154.795,86,56.2173913043478
77,0.648,153466,1,0.475,94.605,86,56.2173913043478
44,0.957,191786,0,0.559,129.98,86,56.2173913043478
60,0.965,96637,1,0.409,101.181,86,56.2173913043478
51,0.419,322040,0,0.26,159.072,86,56.2173913043478
0,0.584,171160,0,0.623,127.043,86,56.2173913043478
37,0.407,309106,0,0.298,114.944,86,56.2173913043478
69,0.717,224133,0,0.37,89.428,86,56.2173913043478
67,0.59,548253,1,0.3,147.116,86,56.2173913043478
41,0.243,236533,0,0.556,119.955,86,56.2173913043478
72,0.45,493400,1,0.29,167.086,86,56.2173913043478
77,0.474,262333,1,0.496,167.06,86,56.2173913043478
56,0.339,262386,1,0.417,166.12,86,56
27,0.732,304506,0,0.67,82.56,105,28.25
31,0.653,272746,0,0.469,174.798,105,28.25
27,0.541,171000,0,0.596,144.405,105,28.25
28,0.728,218000,0,0.639,177.972,105,28.25
31,0.489,314000,0,0.662,84.073,105,31
17,0.726,540632,0,0.762,124.988,74,19
21,0.237,333680,0,0.879,128.989,74,19
39,0.12,379381,0,0.866,127.009,74,39
17,0.749,438993,0,0.784,127.01,74,17
23,0.239,389573,0,0.862,129.018,74,23
26,0.88,172085,0,0.588,124.143,8,26.864406779661
23,0.448,276213,0,0.615,95.203,8,26.864406779661
22,0.299,343146,0,0.525,97.149,8,26.864406779661
27,0.579,257358,0,0.576,100.432,8,26.864406779661
23,0.831,228608,0,0.62,104.859,8,26.864406779661
23,0.249,344146,0,0.454,123.612,8,26.864406779661
23,0.53,444533,0,0.585,109.374,8,26.864406779661
25,0.147,381064,0,0.46,98.701,8,26.864406779661
26,0.399,204899,0,0.497,104.487,8,26.864406779661
30,0.62,333413,0,0.45,113.073,8,26.864406779661
28,0.687,187479,0,0.493,173.573,8,26.864406779661
24,0.677,271613,0,0.607,129.08,8,26.864406779661
28,0.535,328253,1,0.596,115.109,8,26.864406779661
26,0.567,332920,0,0.435,109.084,8,26.864406779661
26,0.637,542587,0,0.341,151.743,8,26.864406779661
27,0.581,273114,0,0.543,124.79,8,26.864406779661
34,0.824,249280,0,0.495,134.742,64,26.864406779661
24,0.49,296306,1,0.566,106.51,8,26.864406779661
44,0.455,282253,0,0.646,117.647,8,26.864406779661
25,0.492,257514,0,0.588,114.082,8,26.864406779661
21,0.626,338240,0,0.413,133.131,8,26.864406779661
21,0.543,638787,0,0.569,141.747,8,26.864406779661
23,0.655,347280,0,0.348,139.053,8,26.864406779661
33,0.528,317133,0,0.442,123.493,8,26.864406779661
21,0.204,300080,0,0.526,104.106,8,26.864406779661
25,0.699,285493,0,0.626,105.262,8,26.864406779661
23,0.437,235293,0,0.546,81.381,8,26.864406779661
37,0.755,201226,0,0.584,136.687,8,26.864406779661
28,0.689,234866,0,0.512,117.735,8,26.864406779661
25,0.452,194267,0,0.338,66.29,8,26.864406779661
27,0.401,462660,0,0.311,95.406,8,26.864406779661
32,0.704,255721,0,0.471,133.118,8,26.864406779661
23,0.536,349106,0,0.395,106.197,8,26.864406779661
27,0.706,298134,0,0.519,138.168,8,26.864406779661
25,0.375,271214,0,0.435,87.839,8,26.864406779661
22,0.704,225880,0,0.539,101.55,8,26.864406779661
21,0.488,176997,0,0.531,107.598,8,26.864406779661
26,0.558,347071,0,0.529,124.156,8,26.864406779661
24,0.76,231346,0,0.588,104.333,8,26.864406779661
37,0.755,201226,0,0.584,136.687,64,26.864406779661
44,0.455,282253,0,0.646,117.647,88,26.864406779661
28,0.542,227560,0,0.574,107.336,8,26.864406779661
24,0.876,167013,0,0.466,123.662,8,26.864406779661
24,0.625,313773,0,0.295,171.665,8,26.864406779661
29,0.77,410773,0,0.392,106.737,8,26.864406779661
31,0.678,500893,0,0.367,119.795,8,26.864406779661
28,0.916,181507,0,0.472,118.95,8,26.864406779661
22,0.458,280297,0,0.37,169.224,8,26.864406779661
24,0.645,343906,0,0.378,111.82,8,26.864406779661
44,0.455,282253,0,0.646,117.647,64,26.864406779661
24,0.744,134573,0,0.41,177.334,8,26.864406779661
24,0.658,281880,0,0.565,118.658,8,26.864406779661
23,0.877,343480,0,0.42,142.209,8,26.864406779661
22,0.339,557400,0,0.418,138.591,8,26.864406779661
28,0.663,181267,0,0.629,102.512,8,26.864406779661
34,0.824,249280,0,0.495,134.742,8,26.864406779661
26,0.516,580333,0,0.42,153.185,8,26.864406779661
27,0.467,267533,0,0.521,92.73,8,26.864406779661
24,0.5,329719,0,0.491,155.8,8,26.864406779661
24,0.236,434011,0,0.449,89.937,8,24
0,0.136,140466,0,0.69,118.085,104,0
0,0.136,140466,0,0.69,118.085,104,0
0,0.136,140466,0,0.69,118.085,104,0
49,0.257,208729,0,0.361,77.844,12,49
53,0.19,67746,0,0.41,93.72,1,51.6666666666667
55,0.155,253546,0,0.565,120.013,1,51.6666666666667
47,0.552,209583,0,0.63,77.515,1,51.6666666666667
49,0.1,191700,0,0.315,97.132,76,49
20,0.184,150706,0,0.426,91.547,19,21
22,0.71,334656,1,0.501,89.093,19,21
22,0.757,122691,0,0.581,64.065,19,22.4
27,0.8,254490,0,0.572,84.274,19,22.4
21,0.241,243226,1,0.511,56.594,19,22.4
22,0.527,174066,1,0.534,128.241,19,22.4
20,0.516,328333,1,0.426,84.006,19,22.4
43,0.641,456700,0,0.688,128,74,43
21,0.303,299889,0,0.536,98.014,76,26
42,0.135,319720,0,0.238,87.87,76,26
21,0.109,149558,0,0.332,75.971,76,26
20,0.125,227000,0,0.399,132.753,76,26
17,0.184,346305,0,0.365,140.046,18,17
64,0.192,267160,0,0.509,113.742,35,67.75
72,0.468,217466,0,0.6,110.044,35,67.75
67,0.532,198640,0,0.553,152.047,35,67.75
68,0.254,272346,0,0.567,82.459,35,67.75
25,0.824,235773,0,0.784,82.272,29,42.75
64,0.895,249533,0,0.824,73.949,29,42.75
57,0.933,317360,0,0.87,75.895,29,42.75
25,0.902,239240,0,0.832,74.575,29,42.75
0,0.314,353723,0,0.364,77.497,104,0
0,0.314,353723,0,0.364,77.497,63,0
0,0.314,353723,0,0.364,77.497,65,0
0,0.157,224906,0,0.321,65.825,63,0
0,0.341,267054,0,0.453,139.947,104,0
0,0.157,224906,0,0.321,65.825,65,0
0,0.341,267054,0,0.453,139.947,63,0
0,0.341,267054,0,0.453,139.947,65,0
0,0.157,224906,0,0.321,65.825,63,0
0,0.157,224906,0,0.321,65.825,65,0
0,0.157,224906,0,0.321,65.825,63,0
0,0.157,224906,0,0.321,65.825,63,0
0,0.157,224906,0,0.321,65.825,65,0
0,0.157,224906,0,0.321,65.825,65,0
0,0.157,224906,0,0.321,65.825,63,0
0,0.157,224906,0,0.321,65.825,65,0
0,0.589,256040,0,0.559,101.946,65,0
0,0.589,256040,0,0.559,101.946,104,0
0,0.589,256040,0,0.559,101.946,63,0
37,0.124,256387,0,0.486,195.72,65,37
37,0.124,256387,0,0.486,195.72,63,37
42,0.423,202868,0,0.782,142.054,95,42
24,0.405,282933,0,0.493,135.995,59,24
65,0.577,173286,0,0.74,104.958,16,65
43,0.0449,187428,0,0.426,104.997,18,43
67,0.484,270887,0,0.374,133.85,9,67.5454545454545
67,0.484,270887,0,0.374,133.85,48,67.5454545454545
67,0.678,234600,0,0.362,175.868,48,67.5454545454545
68,0.572,259893,0,0.558,100.027,48,67.5454545454545
67,0.232,341255,0,0.338,139.061,9,67.5454545454545
71,0.506,180640,0,0.582,123.971,48,67.5454545454545
63,0.575,266933,0,0.553,151.916,9,67.5454545454545
67,0.678,234600,0,0.362,175.868,9,67.5454545454545
68,0.572,259893,0,0.558,100.027,9,67.5454545454545
67,0.232,341255,0,0.338,139.061,48,67.5454545454545
71,0.506,180640,0,0.582,123.971,9,67.5454545454545
44,0.428,206680,0,0.463,159.964,45,43.6
40,0.242,229653,0,0.621,114.925,45,43.6
42,0.314,235133,0,0.423,175.911,45,43.6
44,0.125,246440,0,0.399,74.691,45,43.6
48,0.535,213680,0,0.475,154.99,45,43.6
55,0.384,257920,0,0.44,159.66,99,55
10,0.399,197647,0,0.91,135.969,67,13.375
11,0.728,164205,0,0.886,150.143,67,13.375
11,0.613,173609,0,0.779,155.877,67,13.375
15,0.128,172329,0,0.707,161.965,67,13.375
14,0.718,183829,0,0.805,94.044,67,13.375
21,0.405,159764,0,0.955,113.987,67,13.375
14,0.246,177005,0,0.856,153.02,67,13.375
11,0.362,168515,0,0.846,148.047,67,13.375
14,0.242,194423,0,0.876,136.103,67,14
15,0.465,183029,0,0.773,137.107,67,15
19,0.894,64693,0,0.755,108.383,112,19
19,0.894,64693,0,0.755,108.383,2,19
18,0.692,190786,0,0.808,87.07,2,18
53,0.581,216080,0,0.851,102.807,2,53
53,0.581,216080,0,0.851,102.807,112,53
61,0.45,170363,0,0.821,105.006,32,61
31,0.826,140352,0,0.455,85.046,49,29.5
28,0.492,135576,1,0.442,90.788,49,29.5
21,0.717,181133,1,0.877,96.887,61,20.5
20,0.379,177658,1,0.636,130.463,61,20.5
27,0.76,152533,0,0.456,107.618,85,28.6153846153846
30,0.378,279546,0,0.473,153.973,85,28.6153846153846
27,0.819,134800,0,0.423,175.345,85,28.6153846153846
30,0.619,198133,0,0.417,152.164,85,28.6153846153846
27,0.847,158293,0,0.468,168.242,85,28.6153846153846
33,0.907,191800,0,0.501,103.564,85,28.6153846153846
29,0.719,161260,1,0.543,90.884,85,28.6153846153846
28,0.636,210133,0,0.464,166.727,85,28.6153846153846
26,0.392,204640,0,0.496,83.018,85,28.6153846153846
26,0.484,175600,0,0.4,88.936,85,28.6153846153846
32,0.813,214680,0,0.593,116.978,85,28.6153846153846
27,0.818,107386,0,0.57,100.318,85,28.6153846153846
30,0.696,165240,0,0.499,143.058,85,28.6153846153846
38,0.349,257613,0,0.33,152.087,113,38
36,0.634,96346,0,0.3,196.378,48,34.5
36,0.634,96346,0,0.3,196.378,49,34.5
36,0.634,96346,0,0.3,196.378,87,34.5
30,0.32,87560,0,0.311,87.877,49,34.5
71,0.704,243160,0,0.537,159.871,16,71
71,0.704,243160,0,0.537,159.871,88,71
40,0.418,249357,0,0.82,83.993,113,40
45,0.361,236000,0,0.773,96.012,113,45
17,0.926,329640,0,0.724,159.985,112,32.2307692307692
20,0.916,249160,0,0.641,90.099,112,32.2307692307692
18,0.924,360106,0,0.741,128.987,112,32.2307692307692
9,0.579,252293,0,0.621,112.001,112,32.2307692307692
18,0.774,319237,0,0.855,120.01,112,32.2307692307692
59,0.44,393640,0,0.697,136.071,112,32.2307692307692
55,0.399,262266,0,0.752,91.193,112,32.2307692307692
60,0.153,300266,0,0.473,94.09,112,32.2307692307692
61,0.928,360426,0,0.742,128.967,112,32.2307692307692
19,0.305,262280,0,0.793,130.008,112,32.2307692307692
19,0.785,237120,0,0.696,125.989,112,32.2307692307692
51,0.497,391000,0,0.73,82.208,112,32.2307692307692
13,0.797,229333,0,0.661,105,112,32.2307692307692
53,0.472,244706,0,0.572,129.997,112,53
18,0.599,434209,0,0.724,118,112,18
0,0.309,139625,0,0.757,115.96,65,0
53,0.131,155851,0,0.718,126.038,10,53
28,0.671,92933,0,0.309,153.107,83,23.4444444444444
21,0.571,150160,0,0.204,191.267,83,23.4444444444444
19,0.854,109693,0,0.305,160.483,83,23.4444444444444
24,0.542,54226,1,0.489,92.84,83,23.4444444444444
23,0.512,125266,1,0.507,161.384,83,23.4444444444444
31,0.784,133546,0,0.331,173.918,83,23.4444444444444
20,0.705,158346,0,0.502,145.139,83,23.4444444444444
19,0.961,83266,0,0.518,169.78,83,23.4444444444444
26,0.66,184066,0,0.337,177.422,83,23.4444444444444
12,0.172,175586,1,0.24,99.762,43,12
27,0.49,327266,0,0.773,119.418,29,27.3
26,0.641,259066,0,0.831,130.211,29,27.3
26,0.527,228453,0,0.683,151.57,29,27.3
27,0.482,227000,0,0.607,89.174,29,27.3
28,0.608,355440,0,0.812,116.814,29,27.3
28,0.556,294386,0,0.792,145.407,29,27.3
26,0.467,255586,0,0.796,109.797,29,27.3
28,0.633,342280,0,0.597,130.44,29,27.3
28,0.593,402933,0,0.726,96.263,29,27.3
29,0.77,306293,0,0.729,94.493,29,27.3
29,0.557,339146,0,0.684,121.455,29,28
27,0.824,255586,0,0.871,104.583,29,28
27,0.592,353693,0,0.635,81.695,29,27
28,0.803,296493,0,0.765,124.412,29,28
41,0.0714,392425,0,0.48,140.033,111,41
34,0.0391,356571,0,0.68,140.029,111,34
39,0.453,371664,0,0.652,137.996,111,39
53,0.168,236480,0,0.219,76.03,5,55.4
54,0.156,142120,0,0.425,124.374,5,55.4
69,0.213,196893,0,0.224,111.316,5,55.4
48,0.0383,304460,0,0.282,138.131,5,55.4
53,0.0556,173026,0,0.458,106.006,5,55.4
79,0.371,218013,0,0.56,112.96,58,39.5
0,0.371,218013,0,0.56,112.96,58,39.5
79,0.371,218013,0,0.56,112.96,57,39.5
79,0.371,218013,0,0.56,112.96,4,39.5
0,0.371,218013,0,0.56,112.96,3,39.5
0,0.371,218013,0,0.56,112.96,57,39.5
0,0.371,218013,0,0.56,112.96,4,39.5
79,0.371,218013,0,0.56,112.96,3,39.5
0,0.602,414613,0,0.688,99.645,65,14.2
0,0.602,414613,0,0.688,99.645,65,14.2
0,0.602,414613,0,0.688,99.645,65,14.2
0,0.602,414613,0,0.688,99.645,65,14.2
71,0.597,443773,0,0.743,95.406,65,14.2
61,0.624,237106,0,0.802,95.77,65,68
66,0.584,237373,0,0.793,95.819,65,68
77,0.585,438493,0,0.749,95.818,65,68
22,0.0353,646986,1,0.143,82.482,7,22
20,0.237,297611,0,0.172,170.256,23,20
36,0.127,247619,0,0.541,125.994,84,36
36,0.0385,303750,0,0.522,127.966,84,36
37,0.394,257419,0,0.504,124.007,84,37
37,0.431,303670,0,0.691,108.407,113,37
44,0.836,294940,0,0.553,80.965,113,42
40,0.534,227648,0,0.515,147.517,113,42
37,0.67,400117,0,0.381,171.025,97,37
43,0.86,196240,0,0.451,153.394,35,43.5
44,0.669,197746,0,0.518,80.105,35,43.5
40,0.702,224496,0,0.568,126.164,97,40
47,0.483,292418,0,0.351,93.393,97,47
39,0.657,191333,0,0.737,96.002,90,39
45,0.753,191764,0,0.669,77.917,35,45
33,0.92,256399,0,0.555,175.135,96,33
42,0.801,123500,0,0.709,88.956,78,42
44,0.905,222046,0,0.584,168.204,78,46.2857142857143
